title,content
交换机软件工程师,熟悉交换机
应用软件工程师,熟悉平台运动控制技术
应用软件工程师,熟悉图像处理技术
系统运维工程师,精通主流数据库
系统运维工程师,精通主流数据库
软件质量工程师,精通软件质量管理工作
软件质量工程师,熟悉质量管理体系
软件质量工程师,熟悉SVN
软件质量工程师,熟悉Scrum
软件质量工程师,熟练掌握质量管理相关的统计分析方法和工具
软件质量工程师,熟练掌握软件工程传统开发过程和敏捷开发
JAVA软件工程师,熟练掌握使用Jfinal
JAVA软件工程师,熟练掌握使用Tomcat
JAVA软件工程师,熟练掌握MySQL
JAVA软件工程师,熟练掌握SQL语言
JAVA软件工程师,熟悉前后端分离
JAVA软件工程师,熟悉Ajax
JAVA软件工程师,熟悉HTTP
嵌入式软件工程师,精通C
嵌入式软件工程师,熟悉嵌入式开发
嵌入式软件工程师,熟悉嵌入式开发环境
嵌入式软件工程师,熟悉Linux嵌入式操作系统
嵌入式软件工程师,熟悉常用设备驱动开发
嵌入式软件工程师,熟悉ARM
图像算法工程师,精通C++
游戏UI设计师,了解产品
游戏UI设计师,精通UI编辑器并掌握该岗位所需软件
视觉算法工程师,熟悉机器视觉
视觉算法工程师,熟悉嵌入式软件开发
视觉算法工程师,精通C++和OpenCV
UI设计师,精通各种视觉效果的呈现
UI设计师,熟练掌握使用UI设计必备的专业软件
.NET开发工程师,熟练掌握.NET
.NET开发工程师,熟悉掌握数据库编程
.NET开发工程师,熟悉SQL
.NET开发工程师,熟悉掌握
.NET开发工程师,了解面向对象的开发思维
安防工程师,熟悉视频
软件开发工程师,精通MS
软件开发工程师,熟悉小程序
软件工程师,熟练掌握使用C
软件工程师,熟悉Linux
运维工程师,熟悉Linux系统
运维工程师,熟悉Docker容器技术
软件工程师,熟悉c++
人工智能研发工程师,熟悉MySQL
Web前端开发工程师,熟练掌握构建移动端web页面
Web前端开发工程师,熟练掌握运用js面对对象编程模式
Web前端开发工程师,熟悉grunt
Web前端开发工程师,了解后端模板
Web前端开发工程师,了解一些后端的专业术语
Web前端开发工程师,熟悉node
系统架构师,精通Java语言
系统架构师,熟练掌握常用的Java设计模式
系统架构师,精通微服务架构设计
系统架构师,熟练掌握使用Spring
系统架构师,熟练掌握应用
系统架构师,熟悉bootstrap
系统架构师,熟悉项目管理
Android开发工程师,熟练掌握使用
Android开发工程师,精通Android界面开发
web前端开发工程师,熟练掌握使用html5
web前端开发工程师,熟练掌握使用vue和react框架
Java服务端开发工程师,精通java
Java服务端开发工程师,熟悉spring
Java服务端开发工程师,熟悉java
Java服务端开发工程师,熟悉并发编程
Java服务端开发工程师,熟悉java
嵌入式软件工程师,精通C语言
嵌入式软件工程师,精通ARM
嵌入式软件工程师,精通嵌入式操作系统
嵌入式软件工程师,熟悉网络通信
嵌入式软件工程师,了解TCP
嵌入式软件工程师,了解嵌入式WEB开发
嵌入式软件工程师,熟悉软件设计模式
嵌入式软件工程师,熟悉UML
Android开发工程师,熟悉Android
Android开发工程师,熟悉makefile
Android开发工程师,熟悉shell脚本
Android开发工程师,熟悉git
系统运维工程师,熟练掌握使用linux下各种常用命令
系统运维工程师,熟练掌握
前端开发工程师,了解后端技术实现
前端开发工程师,熟练掌握
前端开发工程师,熟练掌握使用ES6语言
前端开发工程师,了解ES的标准与语法
前端开发工程师,熟悉React
前端开发工程师,熟悉npm包管理
前端开发工程师,熟练掌握前端构建工具
PHP开发工程师,精通PHP语言
PHP开发工程师,了解多种开源框架
PHP开发工程师,熟练掌握一种框架
PHP开发工程师,熟悉mysql
PHP开发工程师,熟练掌握一种数据库
PHP开发工程师,了解常用Linux命令
PHP开发工程师,熟悉LAMP
PHP开发工程师,熟悉MVC模式开发
PHP开发工程师,熟悉OOP的设计方法
音视频编解码工程师,精通C
音视频编解码工程师,熟悉网络编程
音视频编解码工程师,熟悉多线程编程
音视频编解码工程师,熟悉Linux系统
音视频编解码工程师,熟悉视频
ERP实施工程师,熟练掌握公司产品知识
Java开发工程师,熟练掌握使用J2EE
Java开发工程师,熟悉SpringBoot
Java开发工程师,熟练掌握使用Oracle
Java开发工程师,熟悉RabbitMQ
Java开发工程师,熟悉SVN
Java开发工程师,熟练掌握使用linux常用工具
Java开发工程师,熟练掌握服务器部署相关操作
Java开发工程师,精通spring
Java开发工程师,熟悉UML建模
Java开发工程师,熟悉主流的架构设计方法
Java开发工程师,熟悉JDBC
软件开发工程师,熟悉C
软件开发工程师,了解GIS等格式地图开发
软件开发工程师,了解MongoDB
JAVA后端开发工程师,精通linux
JAVA后端开发工程师,熟练掌握Spring
JAVA后端开发工程师,熟练掌握分布式开发经技术
JAVA后端开发工程师,熟练掌握HTML
JAVA后端开发工程师,熟悉AJAX
JAVA后端开发工程师,精通数据库技术
JAVA后端开发工程师,精通SQLServer
Java开发工程师,精通Java
Java开发工程师,熟悉Spring
Java开发工程师,熟悉分布式
PHP开发工程师,精通PHP语言特点及运行机制
PHP开发工程师,精通MySQL
PHP开发工程师,熟悉常用的MySQL调优方案
PHP开发工程师,熟悉各种WEB缓存技术
PHP开发工程师,了解各自的优缺点以及使用场景
PHP开发工程师,熟练掌握Jquery
PHP开发工程师,熟练掌握HTTP原理
PHP开发工程师,了解TCP
PHP开发工程师,了解Socket编程
PHP开发工程师,熟练掌握微信公众平台接口应用
PHP开发工程师,熟练掌握
虚拟化运维工程师,精通Linux操作系统
虚拟化运维工程师,熟悉shell或python编程
虚拟化运维工程师,精通OpenStack整体架构
虚拟化运维工程师,精通KVM虚拟化
虚拟化运维工程师,熟悉MySQL
虚拟化运维工程师,熟悉nginx
Android开发工程师,精通Android开发平台及框架原理
Android开发工程师,了解操作系统原理
Android开发工程师,熟练掌握常见的数据结构和算法
Android开发工程师,熟练掌握java语言
Android开发工程师,精通多线程
Android开发工程师,熟悉TCP
Android开发工程师,熟悉常用的设计模式
软件系统工程师,精通网络协议和网络设备常用的应用协议
软件系统工程师,精通网络通信相关软件和原理
软件工程师,熟练掌握C++语言
软件工程师,熟练掌握常用数据结构及其算法
软件工程师,熟悉多线程
软件工程师,熟悉MySQL
软件工程师,熟悉TCP
数据分析工程师,熟悉主流数据库
数据分析工程师,了解大数据平台
数据分析工程师,熟练掌握Java
嵌入式软件工程师,精通C
嵌入式软件工程师,了解二三层转发原理
QT软件开发工程师,精通C++内存分配模式
QT软件开发工程师,精通QT框架
QT软件开发工程师,精通QT的UI自定义开发
QT软件开发工程师,熟练掌握代码重构的技能
QT软件开发工程师,熟悉SVN
QT软件开发工程师,精通网络通讯与多线程技术
QT软件开发工程师,熟悉sql
Shader编程工程师,熟练掌握网络
Shader编程工程师,熟练掌握运用
Shader编程工程师,了解常见图形图像处理算法
Shader编程工程师,了解如图像OpenCV库等
.NET开发工程师,精通.Net
.NET开发工程师,精通socket通讯
.NET开发工程师,了解过海量的数据快速存储和查询
后端开发工程师,熟练掌握使用mybatis
嵌入式软件工程师,熟练掌握C
嵌入式软件工程师,熟练掌握Linux平台
FPGA逻辑开发工程师,精通matlab
FPGA逻辑开发工程师,熟练掌握使用
FPGA逻辑开发工程师,熟悉通信原理
测试工程师,熟练掌握的编写测试用例
测试工程师,熟悉MySQL
测试工程师,熟练掌握使用接口及性能测试工具
软件工程师,精通C
软件工程师,熟悉Linux嵌入式操作系统
软件工程师,熟悉嵌入式驱动开发
机械设计工程师,熟练掌握使用Office
机械设计工程师,了解各种传感且应用
U3D工程师,熟练掌握C++编程语言
微信小程序开发工程师,熟悉微信平台接口
微信小程序开发工程师,熟悉微信生态及微信小程序生态
微信小程序开发工程师,精通前端基本技术
微信小程序开发工程师,熟练掌握至少一种常用前端框架
微信小程序开发工程师,熟悉HTTP协议
微信小程序开发工程师,了解TCP
微信小程序开发工程师,熟悉各种Web标准规范
机器视觉工程师,精通机器视觉硬件选型
机器视觉工程师,熟悉halcon
机器视觉工程师,熟悉机器视觉
机器视觉工程师,精通C++或C#开发平台
IOS开发工程师,熟练掌握
资深前端工程师,精通各种Web前端技术
资深前端工程师,熟练掌握使用一门非前端脚本语言
嵌入式软件工程师,熟练掌握C
嵌入式软件工程师,熟悉Linux
嵌入式软件工程师,熟悉Linux内核
嵌入式软件工程师,熟练掌握Uboot
嵌入式软件工程师,熟悉I2C
前端小程序开发工程师,熟练掌握运用HTML
前端小程序开发工程师,熟练掌握运用前端js框架
前端小程序开发工程师,熟悉微信小程序开发
前端小程序开发工程师,熟练掌握新知识
iOS开发工程师,熟练掌握应用SVN和注重工作流程
iOS开发工程师,熟练掌握OC
iOS开发工程师,了解移动互联网相关技术热爱编程工作
iOS开发工程师,熟悉iPhone
iOS开发工程师,熟悉SVN
Linux驱动工程师,精通C语言
Linux驱动工程师,熟练掌握交叉编译环境
Linux驱动工程师,熟悉Linux
Linux驱动工程师,熟悉一种单片机
网管软件开发工程师,熟练掌握WEB开发相关技术
网管软件开发工程师,熟练掌握使用html
网管软件开发工程师,精通Java开发语言
网管软件开发工程师,熟练掌握使用spring
网管软件开发工程师,熟练掌握使用MySQL
网管软件开发工程师,熟练掌握SQL优化能力
前端开发工程师,熟练掌握HTML5
前端开发工程师,熟悉Vue
前端开发工程师,熟练掌握运用
前端开发工程师,熟练掌握运用
前端开发工程师,熟悉w3c标准
前端开发工程师,熟悉flex布局
PHP开发工程师,熟悉MVC开发模式
PHP开发工程师,熟练掌握使用PHP语言
PHP开发工程师,熟练掌握YII2框架
PHP开发工程师,熟悉MySQL数据库
PHP开发工程师,熟悉Linux常用指令
PHP开发工程师,熟悉Git
数据可视化开发工程师,精通web前端技术
数据可视化开发工程师,熟练掌握一个开源数据可视化库和技术
数据可视化开发工程师,熟悉web
项目实施工程师,熟悉SQL语言
项目实施工程师,熟练掌握Oracle
Java开发工程师,熟悉Java
Java开发工程师,熟悉Hibernate
Java开发工程师,熟悉IO
Java开发工程师,熟练掌握Spring
Java开发工程师,熟悉分布式开发
Java开发工程师,了解负载均衡
Java开发工程师,熟悉常用的设计模式
Java开发工程师,精通常见前端框架
Java开发工程师,熟悉Spring
Java开发工程师,熟练掌握使用MySQL
售前工程师,熟练掌握用户需求
遥感应用工程师,熟练掌握使用
遥感应用工程师,熟练掌握使用一门编程语言
Web前端开发工程师,熟练掌握JavaScript
Web前端开发工程师,熟悉Vue
软件工程师,熟悉Labview
软件工程师,精通运动控制
软件工程师,熟悉运动控制卡
软件工程师,熟悉机器视觉
Java开发工程师,精通Spring
Java开发工程师,熟悉Struts2
Java开发工程师,熟悉Socket通讯
Java开发工程师,了解多线程
iOS开发工程师,熟练掌握
iOS开发工程师,熟悉移动终端网络编程
iOS开发工程师,熟悉xml
Java开发工程师,熟悉Java设计模式
Java开发工程师,熟悉mysql数据库
Java开发工程师,熟练掌握使用sql语句
Java开发工程师,熟悉spring
Java开发工程师,熟练掌握使用
Java开发工程师,熟悉Linux操作
JAVA软件工程师,熟悉和掌握新的业务知识和新技术
JAVA软件工程师,精通Java
JAVA软件工程师,熟练掌握SSH
JAVA软件工程师,熟练掌握使用html
JAVA软件工程师,熟练掌握Vue
JAVA软件工程师,熟练掌握使用jquery
JAVA软件工程师,熟练掌握sql使用
JAVA软件工程师,熟悉Oracle
JAVA软件工程师,了解redis
JAVA软件工程师,熟练掌握使用Eclipse
JAVA软件工程师,熟练掌握使用Tomcat
软件工程师,熟悉C++
软件工程师,熟悉设计模式
视觉算法工程师,熟练掌握使用C
视觉算法工程师,熟悉机器视觉
视觉算法工程师,熟悉产品开发流程
量化交易系统开发工程师,熟悉python语言
量化交易系统开发工程师,熟悉mysql
量化交易系统开发工程师,精通网络编程
后端开发工程师S0202,精通C
后端开发工程师S0202,了解网络编程基本原理
后端开发工程师S0202,熟悉Linux常用命令
后端开发工程师S0202,熟悉mysql
软件UI工程师,精通Photoshop
